,isbn,title,authors,average_rating,image_url
2137,739377728,"Sizzling Sixteen (Stephanie Plum, #16)",Janet Evanovich,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2138,62301233,Elon Musk: Inventing the Future,Ashlee Vance,4.25,https://images.gr-assets.com/books/1404411386m/22543496.jpg
2139,1841499900,"Caliban's War (The Expanse, #2)",James S.A. Corey,4.28,https://images.gr-assets.com/books/1407572377m/12591698.jpg
2140,1452440026,"Barely Breathing (Breathing, #2)",Rebecca Donovan,4.33,https://images.gr-assets.com/books/1347885288m/13454149.jpg
2141,147712556,The Iliad/The Odyssey,"Homer, Robert Fagles, Bernard Knox",4.03,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2142,1563893304,Kingdom Come,"Mark Waid, Alex Ross, Elliot S. Maggin",4.24,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2143,61120669,Papillon,Henri Charrière,4.23,https://images.gr-assets.com/books/1327865561m/6882.jpg
2144,1573227889,Tipping the Velvet,Sarah Waters,4.0,https://images.gr-assets.com/books/1388633460m/56373.jpg
2145,031620157X,"The Wishing Spell (The Land of Stories, #1)","Chris Colfer, Brandon Dorman",4.21,https://images.gr-assets.com/books/1326920505m/11607446.jpg
2146,1400063973,The 19th Wife,David Ebershoff,3.63,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2147,64407314,Monster,Walter Dean Myers,3.7,https://images.gr-assets.com/books/1404962824m/44184.jpg
2148,345529057,"A Song of Ice and Fire (A Song of Ice and Fire, #1-4)",George R.R. Martin,4.63,https://images.gr-assets.com/books/1328046798m/9814682.jpg
2149,743493915,"Body of Evidence (Kay Scarpetta, #2)",Patricia Cornwell,4.0,https://images.gr-assets.com/books/1341835877m/132336.jpg
2150,,Saga #1,"Brian K. Vaughan, Fiona Staples",4.15,https://images.gr-assets.com/books/1358637990m/16148398.jpg
2151,60887370,"Perfect (Pretty Little Liars, #3)",Sara Shepard,4.02,https://images.gr-assets.com/books/1363681820m/1651302.jpg
2152,1939045010,"The Secret of Ella and Micha (The Secret, #1)",Jessica Sorensen,4.01,https://images.gr-assets.com/books/1365638597m/15717876.jpg
2153,345522478,"Hounded (The Iron Druid Chronicles, #1)",Kevin Hearne,4.12,https://images.gr-assets.com/books/1327883998m/9533378.jpg
2154,743211375,From a Buick 8,Stephen King,3.42,https://images.gr-assets.com/books/1304686732m/22076.jpg
2155,553560735,"Red Mars (Mars Trilogy, #1)",Kim Stanley Robinson,3.84,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2156,1558611584,The Yellow Wall-Paper,"Charlotte Perkins Gilman, Elaine Hedges",4.11,https://images.gr-assets.com/books/1351778524m/286957.jpg
2157,1593083254,The Time Machine/The Invisible Man,"H.G. Wells, Alfred MacAdam",4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2158,515121843,"Sea Swept (Chesapeake Bay Saga, #1)",Nora Roberts,4.24,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2159,031607991X,"The Blinding Knife (Lightbringer, #2)",Brent Weeks,4.45,https://images.gr-assets.com/books/1338432693m/12499290.jpg
2160,1442435003,Since You've Been Gone,Morgan Matson,4.19,https://images.gr-assets.com/books/1377702326m/18189606.jpg
2161,446573647,An Object of Beauty,Steve Martin,3.58,https://images.gr-assets.com/books/1289520035m/7907803.jpg
2162,761121323,What to Expect When You're Expecting,"Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway",3.75,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2163,399244565,"The Icebound Land (Ranger's Apprentice, #3)",John Flanagan,4.22,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2164,61240850,"Anybody Out There? (Walsh Family, #4)",Marian Keyes,3.91,https://images.gr-assets.com/books/1358594290m/165030.jpg
2165,804139296,"Zero to One: Notes on Startups, or How to Build the Future","Peter Thiel, Blake  Masters",4.17,https://images.gr-assets.com/books/1414347376m/18050143.jpg
2166,1619636077,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,4.58,https://images.gr-assets.com/books/1463107108m/28260587.jpg
2167,1593080336,"A Christmas Carol, The Chimes and The Cricket on the Hearth","Charles Dickens, Katharine Kroeber Wiley",4.11,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2168,804188971,The Grownup,Gillian Flynn,3.54,https://images.gr-assets.com/books/1441679582m/26025580.jpg
2169,380789027,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,4.05,https://images.gr-assets.com/books/1409595076m/16790.jpg
2170,9382618341,"The Oath of the Vayuputras (Shiva Trilogy, #3)",Amish Tripathi,3.66,https://images.gr-assets.com/books/1357242702m/12820793.jpg
2171,385333501,Welcome to the Monkey House,Kurt Vonnegut Jr.,4.13,https://images.gr-assets.com/books/1381107552m/4985.jpg
2172,385349068,Dad Is Fat,Jim Gaffigan,3.76,https://images.gr-assets.com/books/1354052742m/16141924.jpg
2173,671869205,Truman,David McCullough,4.15,https://images.gr-assets.com/books/1364681969m/2279.jpg
2174,143034758,Alexander Hamilton,Ron Chernow,4.26,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2175,807218731,The Cat in the Hat and Other Dr. Seuss Favorites,"Dr. Seuss, Various",4.41,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2176,140448071,Dead Souls,"Nikolai Gogol, Robert A. Maguire",3.98,https://images.gr-assets.com/books/1387201057m/28381.jpg
2177,,"The Deal (Off-Campus, #1)",Elle Kennedy,4.3,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2178,62392174,"The Crown (The Selection, #5)",Kiera Cass,3.8,https://images.gr-assets.com/books/1446759650m/26074181.jpg
2179,446573019,"Zero Day (John Puller, #1)",David Baldacci,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2180,312367481,Tikki Tikki Tembo,"Arlene Mosel, Blair Lent",4.21,https://images.gr-assets.com/books/1317064300m/551876.jpg
2181,1416974504,"Night World, No. 1 (Night World, #1-3)",L.J. Smith,4.04,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2182,1451533969,"Love Unscripted (Love, #1)",Tina Reber,4.04,https://images.gr-assets.com/books/1327889844m/8204005.jpg
2183,446608815,"Pop Goes the Weasel (Alex Cross, #5)",James Patterson,3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2184,,"Bully (Fall Away, #1)",Penelope Douglas,4.15,https://images.gr-assets.com/books/1392309572m/20803953.jpg
2185,802136834,The Six Wives of Henry VIII,Alison Weir,4.1,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2186,140185852,We,"Yevgeny Zamyatin, Clarence Brown",3.95,https://images.gr-assets.com/books/1421883730m/76171.jpg
2187,571171788,Pigs in Heaven,Barbara Kingsolver,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2188,765354063,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,4.09,https://images.gr-assets.com/books/1403295928m/239399.jpg
2189,074326195X,"Cry, the Beloved Country",Alan Paton,3.87,https://images.gr-assets.com/books/1344182368m/6150.jpg
2190,,Faeries,"Brian Froud, Alan Lee",3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2191,60987529,Confessions of an Ugly Stepsister,Gregory Maguire,3.51,https://images.gr-assets.com/books/1338457460m/18943.jpg
2192,3426615355,How to Be Good,Nick Hornby,3.18,https://images.gr-assets.com/books/1327935893m/4268.jpg
2193,1442468351,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,4.47,https://images.gr-assets.com/books/1460477682m/25494343.jpg
2194,1905294719,"Inkdeath (Inkworld, #3)",Cornelia Funke,3.93,https://images.gr-assets.com/books/1327341991m/2325825.jpg
2195,553293389,Foundation's Edge (Foundation #4),Isaac Asimov,4.08,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2196,486452433,Jude the Obscure,Thomas Hardy,3.8,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2197,345335651,"Queen of Sorcery (The Belgariad, #2)",David Eddings,4.13,https://images.gr-assets.com/books/1428943169m/587582.jpg
2198,374529531,The Lottery and Other Stories,Shirley Jackson,4.06,https://images.gr-assets.com/books/1416448200m/89723.jpg
2199,545060508,"Into the Gauntlet (The 39 Clues, #10)",Margaret Peterson Haddix,3.99,https://images.gr-assets.com/books/1357211070m/7182899.jpg
2200,61668036,"Wings (Wings, #1)",Aprilynne Pike,3.75,https://images.gr-assets.com/books/1327983077m/5056084.jpg
2201,316910333,"Gossip Girl (Gossip Girl, #1)",Cecily von Ziegesar,3.51,https://images.gr-assets.com/books/1398814332m/22188.jpg
2202,553271989,The Odessa File,Frederick Forsyth,4.1,https://images.gr-assets.com/books/1348786945m/149572.jpg
2203,1400067685,The Burgess Boys,Elizabeth Strout,3.54,https://images.gr-assets.com/books/1351213545m/15823461.jpg
2204,,Sapiens: A Brief History of Humankind,Yuval Noah Harari,4.41,https://images.gr-assets.com/books/1420585954m/23692271.jpg
2205,1609411153,Lies That Chelsea Handler Told Me,"Chelsea Handler, Johnny Kansas, Stephanie Stehling, Heather McDonald, Roy Handler, Brad Wollack, Amber Mazzola, Josh Wolf, Shoshanna Handler, Eva Magdalenski, Amy Meyer, Glen Handler, Dave Mallow, Sarah Colonna",3.74,https://images.gr-assets.com/books/1344264536m/9902804.jpg
2206,1444705105,"Broken Harbour (Dublin Murder Squad, #4)",Tana French,3.92,https://images.gr-assets.com/books/1336120776m/10805160.jpg
2207,,"Down to You (The Bad Boys, #1)",M. Leighton,4.05,https://images.gr-assets.com/books/1347544660m/16001893.jpg
2208,517053616,The Complete Works,William Shakespeare,4.49,https://images.gr-assets.com/books/1327884293m/569564.jpg
2209,61054887,The Dispossessed,Ursula K. Le Guin,4.18,https://images.gr-assets.com/books/1353467455m/13651.jpg
2210,1400031575,"Faceless Killers (Kurt Wallander, #1)","Henning Mankell, Steven T. Murray",3.78,https://images.gr-assets.com/books/1487941867m/935308.jpg
2211,385528043,The Confession,John Grisham,3.81,https://images.gr-assets.com/books/1320541779m/7933437.jpg
2212,425192032,Lightning,Dean Koontz,4.06,https://images.gr-assets.com/books/1410030512m/32424.jpg
2213,1570425779,"Cat and Mouse (Alex Cross, #4)","James Patterson, Keith David, Anthony Heald",3.96,https://images.gr-assets.com/books/1375828879m/21436.jpg
2214,142408808,"Superfudge (Fudge, #3)",Judy Blume,3.98,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2215,735221081,The Couple Next Door,Shari Lapena,3.74,https://images.gr-assets.com/books/1471502242m/28815474.jpg
2216,61996181,"Hallowed (Unearthly, #2)",Cynthia Hand,4.15,https://images.gr-assets.com/books/1332883896m/11563110.jpg
2217,031624662X,Ancillary Justice (Imperial Radch #1),Ann Leckie,3.97,https://images.gr-assets.com/books/1397215917m/17333324.jpg
2218,765340747,"The Pillars of Creation (Sword of Truth, #7)",Terry Goodkind,3.67,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2219,60566108,Built to Last: Successful Habits of Visionary Companies,"James C. Collins, Jerry I. Porras",3.98,https://images.gr-assets.com/books/1412047084m/4122.jpg
2220,1616149981,The Life We Bury,Allen Eskens,3.93,https://images.gr-assets.com/books/1437077793m/20758175.jpg
2221,1595547169,Fireproof,Eric Wilson,4.47,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2222,140273344,"The Eagle Has Landed (Liam Devlin, #1)",Jack Higgins,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2223,425201376,"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)",Laurell K. Hamilton,4.12,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2224,978970764,"John Dies at the End (John Dies at the End, #1)",David Wong,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2225,345409469,The Demon-Haunted World: Science as a Candle in the Dark,"Carl Sagan, Ann Druyan",4.27,https://images.gr-assets.com/books/1405201597m/17349.jpg
2226,1906427135,Stolen: A Letter to My Captor,Lucy Christopher,3.93,https://images.gr-assets.com/books/1311064295m/6408862.jpg
2227,,Solaris,Stanisław Lem,3.97,https://images.gr-assets.com/books/1498631519m/95558.jpg
2228,1573225126,Prozac Nation,Elizabeth Wurtzel,3.57,https://images.gr-assets.com/books/1282607176m/227603.jpg
2229,080508049X,The Black Cauldron (The Chronicles of Prydain #2),Lloyd Alexander,4.13,https://images.gr-assets.com/books/1405377996m/24784.jpg
2230,525949690,This Is Your Brain on Music: The Science of a Human Obsession,Daniel J. Levitin,3.86,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2231,62294377,The First Phone Call from Heaven,Mitch Albom,3.73,https://images.gr-assets.com/books/1380034020m/17888952.jpg
2232,031242681X,Possible Side Effects,Augusten Burroughs,3.97,https://images.gr-assets.com/books/1412064839m/61115.jpg
2233,1400065755,Still Life with Bread Crumbs,Anna Quindlen,3.63,https://images.gr-assets.com/books/1403168088m/17884042.jpg
2234,1579126243,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,3.97,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2235,310902711,Holy Bible: New International Version,Anonymous,4.61,https://images.gr-assets.com/books/1382581321m/280111.jpg
2236,451235843,"Lover Reborn (Black Dagger Brotherhood, #10)",J.R. Ward,4.35,https://images.gr-assets.com/books/1319144072m/10993282.jpg
2237,380800829,"The Duke and I (Bridgertons, #1)",Julia Quinn,4.11,https://images.gr-assets.com/books/1379594717m/110391.jpg
2238,786930705,"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)","Margaret Weis, Tracy Hickman",4.12,https://images.gr-assets.com/books/1312062224m/68378.jpg
2239,375508333,A Raisin in the Sun,Lorraine Hansberry,3.72,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2240,345457692,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,4.1,https://images.gr-assets.com/books/1387128955m/40445.jpg
2241,425184226,"The Sum of All Fears (Jack Ryan Universe, #7)",Tom Clancy,3.99,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2242,,The Good Neighbor,A.J. Banner,3.33,https://images.gr-assets.com/books/1465938498m/25837341.jpg
2243,1607066920,"Saga, Vol. 2 (Saga, #2)","Brian K. Vaughan, Fiona Staples",4.57,https://images.gr-assets.com/books/1486028954m/17131869.jpg
2244,440241014,"The Enemy (Jack Reacher, #8)",Lee Child,4.15,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2245,393244660,Flash Boys: A Wall Street Revolt,Michael   Lewis,4.12,https://images.gr-assets.com/books/1404963230m/20604826.jpg
2246,375701214,The Diving Bell and the Butterfly,"Jean-Dominique Bauby, Jeremy Leggatt",4.01,https://images.gr-assets.com/books/1336930564m/193755.jpg
2247,805096663,Killing Kennedy: The End of Camelot,"Bill O'Reilly, Martin Dugard",4.05,https://images.gr-assets.com/books/1337689366m/13538641.jpg
2248,385539436,Rogue Lawyer,John Grisham,3.7,https://images.gr-assets.com/books/1434559021m/25387351.jpg
2249,076791936X,The Life and Times of the Thunderbolt Kid,Bill Bryson,3.93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2250,312595670,Still Missing,Chevy Stevens,3.96,https://images.gr-assets.com/books/1260468195m/7159515.jpg
2251,6551815,"'Tis (Frank McCourt, #2)",Frank McCourt,3.66,https://images.gr-assets.com/books/1375947803m/4912.jpg
2252,1400032059,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.01,https://images.gr-assets.com/books/1327865228m/39020.jpg
2253,1250060559,"Fairest (The Lunar Chronicles, #3.5)",Marissa Meyer,4.02,https://images.gr-assets.com/books/1460846345m/22489107.jpg
2254,679763309,An Unquiet Mind: A Memoir of Moods and Madness,Kay Redfield Jamison,4.03,https://images.gr-assets.com/books/1350028748m/361459.jpg
2255,1591451884,Jesus Calling: Enjoying Peace in His Presence,Sarah  Young,4.54,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2256,451218590,Who's Afraid of Virginia Woolf?,Edward Albee,4.09,https://images.gr-assets.com/books/1327962277m/14940.jpg
2257,575077832,"The Last Wish (The Witcher, #1)",Andrzej Sapkowski,4.2,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2258,015603297X,Foucault's Pendulum,"Umberto Eco, William Weaver",3.89,https://images.gr-assets.com/books/1396645125m/17841.jpg
2259,067056172X,A Pocket for Corduroy,Don Freeman,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2260,1594831114,"The 5th Horseman (Women's Murder Club, #5)","James Patterson, Maxine Paetro",4.03,https://images.gr-assets.com/books/1396631487m/21445.jpg
2261,330493744,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,4.04,https://images.gr-assets.com/books/1328168291m/153008.jpg
2262,1595551387,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",Eric Metaxas,4.23,https://images.gr-assets.com/books/1298218180m/7501962.jpg
2263,345527712,"Explosive Eighteen (Stephanie Plum, #18)",Janet Evanovich,3.92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2264,61449091,"Lies (Gone, #3)",Michael  Grant,4.09,https://images.gr-assets.com/books/1257814886m/6686092.jpg
2265,875093663,The Pursuit of God,A.W. Tozer,4.38,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2266,373210361,"The Iron Knight (The Iron Fey, #4)",Julie Kagawa,4.23,https://images.gr-assets.com/books/1375920888m/9659607.jpg
2267,142004332,"Maisie Dobbs (Maisie Dobbs, #1)",Jacqueline Winspear,3.91,https://images.gr-assets.com/books/1312066155m/462033.jpg
2268,586217835,"Magician (The Riftwar Saga, #1-2)",Raymond E. Feist,4.32,https://images.gr-assets.com/books/1472201148m/43916.jpg
2269,385729367,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",Ann Brashares,3.8,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2270,552153257,"Feet of Clay (Discworld, #19; City Watch, #3)",Terry Pratchett,4.26,https://images.gr-assets.com/books/1320490628m/34527.jpg
