book_id,isbn,authors,year,title,average_rating,ratings_count,image_url
2258,575077832,andrzej sapkowski,1993,the last wish the witcher 1,4.2,36262,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2259,015603297X,umberto eco william weaver,1988,foucaults pendulum,3.89,40829,https://images.gr-assets.com/books/1396645125m/17841.jpg
2260,067056172X,don freeman,1978,a pocket for corduroy,4.29,47277,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2261,1594831114,james patterson maxine paetro,2006,the 5th horseman womens murder club 5,4.03,45097,https://images.gr-assets.com/books/1396631487m/21445.jpg
2262,330493744,jacqueline carey,2001,kushiels dart phedres trilogy 1,4.04,52071,https://images.gr-assets.com/books/1328168291m/153008.jpg
2263,1595551387,eric metaxas,2009,bonhoeffer pastor martyr prophet spy,4.23,35611,https://images.gr-assets.com/books/1298218180m/7501962.jpg
2264,345527712,janet evanovich,2011,explosive eighteen stephanie plum 18,3.92,52993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2265,61449091,michael  grant,2010,lies gone 3,4.09,48506,https://images.gr-assets.com/books/1257814886m/6686092.jpg
2266,875093663,aw tozer,1948,the pursuit of god,4.38,35078,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2267,373210361,julie kagawa,2011,the iron knight the iron fey 4,4.23,64066,https://images.gr-assets.com/books/1375920888m/9659607.jpg
2268,142004332,jacqueline winspear,2003,maisie dobbs maisie dobbs 1,3.91,49820,https://images.gr-assets.com/books/1312066155m/462033.jpg
2269,586217835,raymond e feist,1982,magician the riftwar saga 12,4.32,43964,https://images.gr-assets.com/books/1472201148m/43916.jpg
2270,385729367,ann brashares,2007,forever in blue the fourth summer of the sisterhood sisterhood 4,3.8,56113,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2271,552153257,terry pratchett,1996,feet of clay discworld 19 city watch 3,4.26,46370,https://images.gr-assets.com/books/1320490628m/34527.jpg
2272,307594777,stieg larsson reg keeland,2005,the millennium trilogy millennium trilogy 13,4.46,29944,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2274,1842430343,tom robbins,1990,skinny legs and all,4.03,32991,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2275,61583219,jeaniene frost,2009,destined for an early grave night huntress 4,4.34,63734,https://images.gr-assets.com/books/1315175949m/5604848.jpg
2277,316159794,james patterson,2006,cross alex cross 12,3.99,42476,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2278,64472779,meg cabot,2002,allamerican girl allamerican girl 1,3.73,55938,https://images.gr-assets.com/books/1291882422m/19448.jpg
2279,380713802,bill bryson,1991,neither here nor there travels in europe,3.88,42170,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2280,375832998,david levithan,2003,boy meets boy,3.85,48960,https://images.gr-assets.com/books/1356335082m/23228.jpg
2281,61941026,wally lamb,2013,we are water,3.79,35457,https://images.gr-assets.com/books/1361329815m/17349023.jpg
2282,316002895,james patterson,2009,max maximum ride 5,4.07,57039,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2283,312656262,alexandra adornetto,2010,halo halo 1,3.67,56216,https://images.gr-assets.com/books/1278885735m/7778981.jpg
2284,802142818,kiran desai,2006,the inheritance of loss,3.41,37967,https://images.gr-assets.com/books/1327909065m/95186.jpg
2285,586066888,raymond e feist,1986,a darkness at sethanon the riftwar saga 4,4.17,45104,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2286,812969901,johann wolfgang von goethe burton pike,1774,the sorrows of young werther,3.63,37293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2287,61583073,jeaniene frost,2008,at graves end night huntress 3,4.31,65397,https://images.gr-assets.com/books/1448167943m/3570231.jpg
2288,375758992,alexandra fuller,2001,dont lets go to the dogs tonight,3.96,39298,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2289,64404773,robin mckinley,1978,beauty a retelling of the story of beauty and the beast,4.05,54512,https://images.gr-assets.com/books/1294192311m/41424.jpg
2290,316069906,jonathan safran foer,2009,eating animals,4.18,43238,https://images.gr-assets.com/books/1327877480m/6604712.jpg
2291,60577363,angie sage mark zug,2006,flyte septimus heap 2,3.99,54400,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2293,62026488,rae carson,2011,the girl of fire and thorns fire and thorns 1,3.81,57551,https://images.gr-assets.com/books/1323448113m/10429092.jpg
2294,312650086,ann aguirre,2011,enclave razorland 1,3.92,55155,https://images.gr-assets.com/books/1327877657m/7137327.jpg
2295,802714625,dava sobel neil armstrong,1995,longitude the true story of a lone genius who solved the greatest scientific problem of his time,3.95,38151,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2296,751530492,patricia cornwell,1997,unnatural exposure kay scarpetta 8,4.05,43531,https://images.gr-assets.com/books/1383293921m/232145.jpg
2297,553213482,johann wolfgang von goethe peter salm,1808,faust first part,3.93,43276,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2298,684818868,james w loewen,1995,lies my teacher told me,3.96,37903,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2299,553582461,robin hobb,2003,fools fate tawny man 3,4.38,43985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2300,1600102379,joe hill gabriel rodriguez,2008,locke  key vol 1 welcome to lovecraft,4.18,46590,https://images.gr-assets.com/books/1377304780m/3217221.jpg
2301,1406310263,patrick ness,2009,the ask and the answer chaos walking 2,4.2,45578,https://images.gr-assets.com/books/1408312960m/6043849.jpg
2302,446363251,alexandra ripley,1991,scarlett,3.44,38992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2303,425205673,laurell k hamilton,1996,bloody bones anita blake vampire hunter 5,4.1,56782,https://images.gr-assets.com/books/1304126691m/30241.jpg
2304,684843781,f scott fitzgerald,1920,this side of paradise,3.68,40074,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2305,670023329,blaine harden,2012,escape from camp 14 one mans remarkable odyssey from north korea to freedom in the west,3.99,37392,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2306,006057299X,kim harrison,2005,every which way but dead the hollows 3,4.29,56023,https://images.gr-assets.com/books/1347819379m/30263.jpg
2307,1400068320,curtis sittenfeld,2016,eligible a modern retelling of pride and prejudice the austen project 4,3.63,37189,https://images.gr-assets.com/books/1460477855m/25852870.jpg
2308,039333712X,sarah thornton,2008,seven days in the art world,3.54,26047,https://images.gr-assets.com/books/1358748500m/6988014.jpg
2309,7246226,jrr tolkien christopher tolkien alan lee,2007,the children of hurin,3.94,39551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2310,785289089,dave ramsey,2003,the total money makeover a proven plan for financial fitness,4.29,37689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2311,316058432,richard atwater florence atwater robert lawson,1938,mr poppers penguins,3.95,48964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2312,765340054,orson scott card,2002,shadow puppets enders shadow 3,3.88,43517,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2314,679732268,william faulkner,1932,light in august,3.93,42101,https://images.gr-assets.com/books/1355360091m/10979.jpg
2315,64408671,eb white fred marcellino,1970,the trumpet of the swan,4.06,53191,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2316,812993802,george saunders,2013,tenth of december,3.96,39183,https://images.gr-assets.com/books/1349967540m/13641208.jpg
2317,312593554,sherrilyn kenyon,2002,night pleasures darkhunter 1,4.23,25985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2318,671015206,thomas j stanley william d danko,1995,the millionaire next door the surprising secrets of americas wealthy,4.0,43937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2319,1423116380,ally carter,2009,dont judge a girl by her cover gallagher girls 3,4.2,55517,https://images.gr-assets.com/books/1359827132m/5267365.jpg
2320,743244583,bob dylan,2004,chronicles vol 1,3.98,35468,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2321,60920084,bill bryson,1989,the lost continent travels in small town america,3.83,40254,https://images.gr-assets.com/books/1404042682m/26.jpg
2322,140006712X,lisa see,2011,dreams of joy shanghai girls 2,4.06,43863,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2323,446607207,sidney sheldon,1998,tell me your dreams,3.93,34445,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2324,60885416,laura ingalls wilder garth williams,1939,by the shores of silver lake  little house 5,4.16,51640,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2325,61053562,iain m banks,1988,the player of games culture 2,4.26,36505,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2326,440228891,george selden garth williams,1960,the cricket in times square,4.01,49987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2327,787960756,patrick lencioni,2002,the five dysfunctions of a team a leadership fable,4.01,40239,https://images.gr-assets.com/books/1400841022m/21343.jpg
2328,142003166,william s burroughs oliver  harris allen ginsberg,1953,junky,3.85,39031,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2329,140157352,roger fisher william ury bruce patton,1981,getting to yes negotiating an agreement without giving in,3.88,37205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2331,1501110349,colleen hoover,2015,november 9,4.41,53321,https://images.gr-assets.com/books/1447138036m/25111004.jpg
2334,1408816032,madeline miller,2011,the song of achilles,4.27,45373,https://images.gr-assets.com/books/1331154660m/11250317.jpg
2335,1501139886,amy schumer,2016,the girl with the lower back tattoo,3.76,47809,https://images.gr-assets.com/books/1462657819m/29405093.jpg
2336,140449183,krishnadwaipayana vyasa simon brodbeck juan mascaro,0,the bhagavad gita,4.1,33225,https://images.gr-assets.com/books/1383059639m/99944.jpg
2337,143039830,paul auster art spiegelman,1987,the new york trilogy,3.92,34730,https://images.gr-assets.com/books/1386924429m/431.jpg
2338,043912042X,pam munoz ryan,2000,esperanza rising,3.91,49106,https://images.gr-assets.com/books/1328869043m/89763.jpg
2339,316766941,jd salinger,1955,raise high the roof beam carpenters  seymour an introduction,4.11,36751,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2340,446617687,candace bushnell,1996,sex and the city,3.37,39710,https://images.gr-assets.com/books/1344270731m/7455.jpg
2341,425209067,laurell k hamilton,1997,the killing dance anita blake vampire hunter 6,4.12,54997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2342,014044923X,friedrich nietzsche rj hollingdale michael tanner,1886,beyond good and evil,4.01,37181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2343,044022800X,christopher paul curtis,1995,the watsons go to birmingham  1963,3.95,44830,https://images.gr-assets.com/books/1320496341m/108077.jpg
2345,373210515,julie kagawa,2012,the immortal rules blood of eden 1,4.1,52376,https://images.gr-assets.com/books/1323357921m/10215349.jpg
2346,446546933,dave cullen,2009,columbine,4.26,45029,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2347,99471434,anne rice,1993,lasher lives of the mayfair witches 2,3.84,45760,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2349,525953728,mark owen kevin maurer,2012,no easy day the firsthand account of the mission that killed osama bin laden,3.95,32267,https://images.gr-assets.com/books/1345815909m/15814872.jpg
2350,1594487014,laura moriarty,2012,the chaperone,3.84,42112,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2351,684193957,patricia cornwell,1992,all that remains kay scarpetta 3,4.05,46604,https://images.gr-assets.com/books/1341835948m/232123.jpg
2352,451191013,richard bachman stephen king,1996,the regulators,3.63,49405,https://images.gr-assets.com/books/1364033309m/10596.jpg
2353,1563890356,neil gaiman matt wagner george pratt dick giordano kelley jones p craig russell mike dringenberg malcolm jones iii todd klein harlan ellison,1990,season of mists the sandman 4,4.54,44811,https://images.gr-assets.com/books/1327937313m/25101.jpg
2354,316013935,james patterson andrew gross,2006,judge  jury,3.98,38516,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2356,1622660757,jennifer l armentrout,2013,origin lux 4,4.44,63533,https://images.gr-assets.com/books/1398100888m/13644052.jpg
2357,375760393,michael pollan,2001,the botany of desire a plantseye view of the world,4.05,37200,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2358,316123536,kami garcia margaret stohl,2012,beautiful redemption caster chronicles 4,3.94,48268,https://images.gr-assets.com/books/1331049809m/7930335.jpg
2359,1439152780,kate morton,2010,the distant hours,3.87,46498,https://images.gr-assets.com/books/1358273860m/6746018.jpg
2360,751554154,clare mackintosh,2016,i let you go,4.09,39990,https://images.gr-assets.com/books/1429875945m/23125266.jpg
2361,439295785,robert louis stevenson,1886,kidnapped david balfour 1,3.78,44150,https://images.gr-assets.com/books/1328869457m/325128.jpg
2362,306814250,hg bissinger,1988,friday night lights a town a team and a dream,4.11,35799,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2363,618683356,david sheff,2007,beautiful boy a fathers journey through his sons addiction,4.03,36682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2365,1594561869,edgar allan poe,1846,the cask of amontillado,4.09,48364,https://images.gr-assets.com/books/1327936575m/261240.jpg
2366,014044789X,ovid david raeburn denis feeney,8,metamorphoses,4.03,42590,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2367,452274427,julia alvarez,1994,in the time of the butterflies,4.13,39917,https://images.gr-assets.com/books/1411410276m/11206.jpg
2368,743203631,robert morgan,1999,gap creek,3.71,42122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2369,983157200,jennifer l armentrout,2011,halfblood covenant 1,4.16,60629,https://images.gr-assets.com/books/1311865840m/9680718.jpg
2370,1582404119,bo hampton tracey hampton washington irving,1993,the legend of sleepy hollow graphic novel,3.96,43183,https://images.gr-assets.com/books/1171253283m/93263.jpg
2371,451217608,jen lancaster,2006,bitter is the new black confessions of a condescending egomaniacal selfcentered smartass or why you should never carry a prada bag to the unemployment office,3.9,41884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2372,399159371,nora roberts,2012,the witness,4.19,40943,https://images.gr-assets.com/books/1329921937m/12716613.jpg
